,Table Code,State Code,Area Name,Total/Rural/Urban,Female Main Workers/Marginal Workers,Marital Status,Female - Population,Total Female - Main/Marginal Workers,Number of Workers,Industry,A - Agricultural Labourers,B,C - HHI,C - Non HHI,D & E,F,G - HHI,G - Non HHI,H,I,J - HHI,J - Non HHI,K to M,N to O,P to Q,R to U - HHI,R to U - Non HHI
206,B1717,3,State - Punjab,Urban,Main Workers,Married,342929,343819,4208,A - Cultivators,,,,,,,,,,,,,,,,,
207,B1717,3,State - Punjab,Urban,Main Workers,Widowed,53690,53583,891,A - Cultivators,,,,,,,,,,,,,,,,,
208,B1717,3,State - Punjab,Urban,Main Workers,Separated,4383,4343,31,A - Cultivators,,,,,,,,,,,,,,,,,
209,B1717,3,State - Punjab,Urban,Main Workers,Divorced,3177,3257,27,A - Cultivators,,,,,,,,,,,,,,,,,
210,B1717,3,State - Punjab,Urban,Marginal Workers,Total,142705,142117,4084,A - Cultivators,,,,,,,,,,,,,,,,,
211,B1717,3,State - Punjab,Urban,Marginal Workers,Never Married,45615,44779,1407,A - Cultivators,,,,,,,,,,,,,,,,,
212,B1717,3,State - Punjab,Urban,Marginal Workers,Married,86011,86320,2401,A - Cultivators,,,,,,,,,,,,,,,,,
213,B1717,3,State - Punjab,Urban,Marginal Workers,Widowed,9934,9872,252,A - Cultivators,,,,,,,,,,,,,,,,,
214,B1717,3,State - Punjab,Urban,Marginal Workers,Separated,667,602,14,A - Cultivators,,,,,,,,,,,,,,,,,
215,B1717,3,State - Punjab,Urban,Marginal Workers,Divorced,478,544,10,A - Cultivators,,,,,,,,,,,,,,,,,
216,B1717,4,State - Chandigarh,Total,Total Female Workers,Total,75977,75751,464,A - Cultivators,,,,,,,,,,,,,,,,,
217,B1717,4,State - Chandigarh,Total,Total Female Workers,Never Married,16033,15858,147,A - Cultivators,,,,,,,,,,,,,,,,,
218,B1717,4,State - Chandigarh,Total,Total Female Workers,Married,52395,52389,279,A - Cultivators,,,,,,,,,,,,,,,,,
219,B1717,4,State - Chandigarh,Total,Total Female Workers,Widowed,6398,6320,34,A - Cultivators,,,,,,,,,,,,,,,,,
220,B1717,4,State - Chandigarh,Total,Total Female Workers,Separated,614,628,2,A - Cultivators,,,,,,,,,,,,,,,,,
221,B1717,4,State - Chandigarh,Total,Total Female Workers,Divorced,537,556,2,A - Cultivators,,,,,,,,,,,,,,,,,
222,B1717,4,State - Chandigarh,Total,Main Workers,Total,68739,68584,263,A - Cultivators,,,,,,,,,,,,,,,,,
223,B1717,4,State - Chandigarh,Total,Main Workers,Never Married,13719,13636,71,A - Cultivators,,,,,,,,,,,,,,,,,
224,B1717,4,State - Chandigarh,Total,Main Workers,Married,47924,47867,162,A - Cultivators,,,,,,,,,,,,,,,,,
225,B1717,4,State - Chandigarh,Total,Main Workers,Widowed,6030,5983,26,A - Cultivators,,,,,,,,,,,,,,,,,
226,B1717,4,State - Chandigarh,Total,Main Workers,Separated,570,579,2,A - Cultivators,,,,,,,,,,,,,,,,,
227,B1717,4,State - Chandigarh,Total,Main Workers,Divorced,496,519,2,A - Cultivators,,,,,,,,,,,,,,,,,
228,B1717,4,State - Chandigarh,Total,Marginal Workers,Total,7238,7167,201,A - Cultivators,,,,,,,,,,,,,,,,,
229,B1717,4,State - Chandigarh,Total,Marginal Workers,Never Married,2314,2222,76,A - Cultivators,,,,,,,,,,,,,,,,,
230,B1717,4,State - Chandigarh,Total,Marginal Workers,Married,4471,4522,117,A - Cultivators,,,,,,,,,,,,,,,,,
231,B1717,4,State - Chandigarh,Total,Marginal Workers,Widowed,368,337,8,A - Cultivators,,,,,,,,,,,,,,,,,
232,B1717,4,State - Chandigarh,Total,Marginal Workers,Separated,44,49,0,A - Cultivators,,,,,,,,,,,,,,,,,
233,B1717,4,State - Chandigarh,Total,Marginal Workers,Divorced,41,37,0,A - Cultivators,,,,,,,,,,,,,,,,,
234,B1717,4,State - Chandigarh,Rural,Total Female Workers,Total,1686,1686,51,A - Cultivators,,,,,,,,,,,,,,,,,
235,B1717,4,State - Chandigarh,Rural,Total Female Workers,Never Married,298,298,8,A - Cultivators,,,,,,,,,,,,,,,,,
236,B1717,4,State - Chandigarh,Rural,Total Female Workers,Married,1261,1261,40,A - Cultivators,,,,,,,,,,,,,,,,,
237,B1717,4,State - Chandigarh,Rural,Total Female Workers,Widowed,102,102,3,A - Cultivators,,,,,,,,,,,,,,,,,
238,B1717,4,State - Chandigarh,Rural,Total Female Workers,Separated,19,19,0,A - Cultivators,,,,,,,,,,,,,,,,,
239,B1717,4,State - Chandigarh,Rural,Total Female Workers,Divorced,6,6,0,A - Cultivators,,,,,,,,,,,,,,,,,
240,B1717,4,State - Chandigarh,Rural,Main Workers,Total,1327,1327,23,A - Cultivators,,,,,,,,,,,,,,,,,
241,B1717,4,State - Chandigarh,Rural,Main Workers,Never Married,232,232,5,A - Cultivators,,,,,,,,,,,,,,,,,
242,B1717,4,State - Chandigarh,Rural,Main Workers,Married,981,981,15,A - Cultivators,,,,,,,,,,,,,,,,,
243,B1717,4,State - Chandigarh,Rural,Main Workers,Widowed,90,90,3,A - Cultivators,,,,,,,,,,,,,,,,,
244,B1717,4,State - Chandigarh,Rural,Main Workers,Separated,19,19,0,A - Cultivators,,,,,,,,,,,,,,,,,
245,B1717,4,State - Chandigarh,Rural,Main Workers,Divorced,5,5,0,A - Cultivators,,,,,,,,,,,,,,,,,
246,B1717,4,State - Chandigarh,Rural,Marginal Workers,Total,359,359,28,A - Cultivators,,,,,,,,,,,,,,,,,
247,B1717,4,State - Chandigarh,Rural,Marginal Workers,Never Married,66,66,3,A - Cultivators,,,,,,,,,,,,,,,,,
248,B1717,4,State - Chandigarh,Rural,Marginal Workers,Married,280,280,25,A - Cultivators,,,,,,,,,,,,,,,,,
249,B1717,4,State - Chandigarh,Rural,Marginal Workers,Widowed,12,12,0,A - Cultivators,,,,,,,,,,,,,,,,,
250,B1717,4,State - Chandigarh,Rural,Marginal Workers,Separated,0,0,0,A - Cultivators,,,,,,,,,,,,,,,,,
251,B1717,4,State - Chandigarh,Rural,Marginal Workers,Divorced,1,1,0,A - Cultivators,,,,,,,,,,,,,,,,,
252,B1717,4,State - Chandigarh,Urban,Total Female Workers,Total,74291,74065,413,A - Cultivators,,,,,,,,,,,,,,,,,
253,B1717,4,State - Chandigarh,Urban,Total Female Workers,Never Married,15735,15560,139,A - Cultivators,,,,,,,,,,,,,,,,,
254,B1717,4,State - Chandigarh,Urban,Total Female Workers,Married,51134,51128,239,A - Cultivators,,,,,,,,,,,,,,,,,
255,B1717,4,State - Chandigarh,Urban,Total Female Workers,Widowed,6296,6218,31,A - Cultivators,,,,,,,,,,,,,,,,,
256,B1717,4,State - Chandigarh,Urban,Total Female Workers,Separated,595,609,2,A - Cultivators,,,,,,,,,,,,,,,,,
257,B1717,4,State - Chandigarh,Urban,Total Female Workers,Divorced,531,550,2,A - Cultivators,,,,,,,,,,,,,,,,,
258,B1717,4,State - Chandigarh,Urban,Main Workers,Total,67412,67257,240,A - Cultivators,,,,,,,,,,,,,,,,,
259,B1717,4,State - Chandigarh,Urban,Main Workers,Never Married,13487,13404,66,A - Cultivators,,,,,,,,,,,,,,,,,
260,B1717,4,State - Chandigarh,Urban,Main Workers,Married,46943,46886,147,A - Cultivators,,,,,,,,,,,,,,,,,
261,B1717,4,State - Chandigarh,Urban,Main Workers,Widowed,5940,5893,23,A - Cultivators,,,,,,,,,,,,,,,,,
262,B1717,4,State - Chandigarh,Urban,Main Workers,Separated,551,560,2,A - Cultivators,,,,,,,,,,,,,,,,,
263,B1717,4,State - Chandigarh,Urban,Main Workers,Divorced,491,514,2,A - Cultivators,,,,,,,,,,,,,,,,,
264,B1717,4,State - Chandigarh,Urban,Marginal Workers,Total,6879,6808,173,A - Cultivators,,,,,,,,,,,,,,,,,
265,B1717,4,State - Chandigarh,Urban,Marginal Workers,Never Married,2248,2156,73,A - Cultivators,,,,,,,,,,,,,,,,,
266,B1717,4,State - Chandigarh,Urban,Marginal Workers,Married,4191,4242,92,A - Cultivators,,,,,,,,,,,,,,,,,
267,B1717,4,State - Chandigarh,Urban,Marginal Workers,Widowed,356,325,8,A - Cultivators,,,,,,,,,,,,,,,,,
268,B1717,4,State - Chandigarh,Urban,Marginal Workers,Separated,44,49,0,A - Cultivators,,,,,,,,,,,,,,,,,
269,B1717,4,State - Chandigarh,Urban,Marginal Workers,Divorced,40,36,0,A - Cultivators,,,,,,,,,,,,,,,,,
270,B1717,5,State - Uttarakhand,Total,Total Female Workers,Total,1320354,1321588,845011,A - Cultivators,,,,,,,,,,,,,,,,,
271,B1717,5,State - Uttarakhand,Total,Total Female Workers,Never Married,164186,164077,82312,A - Cultivators,,,,,,,,,,,,,,,,,
272,B1717,5,State - Uttarakhand,Total,Total Female Workers,Married,997803,998796,666514,A - Cultivators,,,,,,,,,,,,,,,,,
273,B1717,5,State - Uttarakhand,Total,Total Female Workers,Widowed,149780,150194,92548,A - Cultivators,,,,,,,,,,,,,,,,,
274,B1717,5,State - Uttarakhand,Total,Total Female Workers,Separated,6494,6422,3025,A - Cultivators,,,,,,,,,,,,,,,,,
275,B1717,5,State - Uttarakhand,Total,Total Female Workers,Divorced,2091,2099,612,A - Cultivators,,,,,,,,,,,,,,,,,
276,B1717,5,State - Uttarakhand,Total,Main Workers,Total,799864,801029,500113,A - Cultivators,,,,,,,,,,,,,,,,,
277,B1717,5,State - Uttarakhand,Total,Main Workers,Never Married,72027,71978,27207,A - Cultivators,,,,,,,,,,,,,,,,,
278,B1717,5,State - Uttarakhand,Total,Main Workers,Married,624938,625771,414856,A - Cultivators,,,,,,,,,,,,,,,,,
279,B1717,5,State - Uttarakhand,Total,Main Workers,Widowed,96953,97375,55793,A - Cultivators,,,,,,,,,,,,,,,,,
280,B1717,5,State - Uttarakhand,Total,Main Workers,Separated,4368,4291,1848,A - Cultivators,,,,,,,,,,,,,,,,,
281,B1717,5,State - Uttarakhand,Total,Main Workers,Divorced,1578,1614,409,A - Cultivators,,,,,,,,,,,,,,,,,
282,B1717,5,State - Uttarakhand,Total,Marginal Workers,Total,520490,520559,344898,A - Cultivators,,,,,,,,,,,,,,,,,
283,B1717,5,State - Uttarakhand,Total,Marginal Workers,Never Married,92159,92099,55105,A - Cultivators,,,,,,,,,,,,,,,,,
284,B1717,5,State - Uttarakhand,Total,Marginal Workers,Married,372865,373025,251658,A - Cultivators,,,,,,,,,,,,,,,,,
285,B1717,5,State - Uttarakhand,Total,Marginal Workers,Widowed,52827,52819,36755,A - Cultivators,,,,,,,,,,,,,,,,,
286,B1717,5,State - Uttarakhand,Total,Marginal Workers,Separated,2126,2131,1177,A - Cultivators,,,,,,,,,,,,,,,,,
287,B1717,5,State - Uttarakhand,Total,Marginal Workers,Divorced,513,485,203,A - Cultivators,,,,,,,,,,,,,,,,,
288,B1717,5,State - Uttarakhand,Rural,Total Female Workers,Total,1158859,1160305,838009,A - Cultivators,,,,,,,,,,,,,,,,,
289,B1717,5,State - Uttarakhand,Rural,Total Female Workers,Never Married,131179,131198,81592,A - Cultivators,,,,,,,,,,,,,,,,,
290,B1717,5,State - Uttarakhand,Rural,Total Female Workers,Married,892545,893684,661115,A - Cultivators,,,,,,,,,,,,,,,,,
291,B1717,5,State - Uttarakhand,Rural,Total Female Workers,Widowed,128628,129007,91682,A - Cultivators,,,,,,,,,,,,,,,,,
292,B1717,5,State - Uttarakhand,Rural,Total Female Workers,Separated,5202,5144,3014,A - Cultivators,,,,,,,,,,,,,,,,,
293,B1717,5,State - Uttarakhand,Rural,Total Female Workers,Divorced,1305,1272,606,A - Cultivators,,,,,,,,,,,,,,,,,
294,B1717,5,State - Uttarakhand,Rural,Main Workers,Total,674809,676288,495365,A - Cultivators,,,,,,,,,,,,,,,,,
295,B1717,5,State - Uttarakhand,Rural,Main Workers,Never Married,49575,49646,26919,A - Cultivators,,,,,,,,,,,,,,,,,
296,B1717,5,State - Uttarakhand,Rural,Main Workers,Married,541943,543085,411079,A - Cultivators,,,,,,,,,,,,,,,,,
297,B1717,5,State - Uttarakhand,Rural,Main Workers,Widowed,79120,79452,55124,A - Cultivators,,,,,,,,,,,,,,,,,
298,B1717,5,State - Uttarakhand,Rural,Main Workers,Separated,3284,3226,1839,A - Cultivators,,,,,,,,,,,,,,,,,
299,B1717,5,State - Uttarakhand,Rural,Main Workers,Divorced,887,879,404,A - Cultivators,,,,,,,,,,,,,,,,,
300,B1717,5,State - Uttarakhand,Rural,Marginal Workers,Total,484050,484017,342644,A - Cultivators,,,,,,,,,,,,,,,,,
301,B1717,5,State - Uttarakhand,Rural,Marginal Workers,Never Married,81604,81552,54673,A - Cultivators,,,,,,,,,,,,,,,,,
302,B1717,5,State - Uttarakhand,Rural,Marginal Workers,Married,350602,350599,250036,A - Cultivators,,,,,,,,,,,,,,,,,
303,B1717,5,State - Uttarakhand,Rural,Marginal Workers,Widowed,49508,49555,36558,A - Cultivators,,,,,,,,,,,,,,,,,
304,B1717,5,State - Uttarakhand,Rural,Marginal Workers,Separated,1918,1918,1175,A - Cultivators,,,,,,,,,,,,,,,,,
305,B1717,5,State - Uttarakhand,Rural,Marginal Workers,Divorced,418,393,202,A - Cultivators,,,,,,,,,,,,,,,,,
306,B1717,5,State - Uttarakhand,Urban,Total Female Workers,Total,161495,161283,7002,A - Cultivators,,,,,,,,,,,,,,,,,
307,B1717,5,State - Uttarakhand,Urban,Total Female Workers,Never Married,33007,32879,720,A - Cultivators,,,,,,,,,,,,,,,,,
308,B1717,5,State - Uttarakhand,Urban,Total Female Workers,Married,105258,105112,5399,A - Cultivators,,,,,,,,,,,,,,,,,
309,B1717,5,State - Uttarakhand,Urban,Total Female Workers,Widowed,21152,21187,866,A - Cultivators,,,,,,,,,,,,,,,,,
310,B1717,5,State - Uttarakhand,Urban,Total Female Workers,Separated,1292,1278,11,A - Cultivators,,,,,,,,,,,,,,,,,
311,B1717,5,State - Uttarakhand,Urban,Total Female Workers,Divorced,786,827,6,A - Cultivators,,,,,,,,,,,,,,,,,
312,B1717,5,State - Uttarakhand,Urban,Main Workers,Total,125055,124741,4748,A - Cultivators,,,,,,,,,,,,,,,,,
313,B1717,5,State - Uttarakhand,Urban,Main Workers,Never Married,22452,22332,288,A - Cultivators,,,,,,,,,,,,,,,,,
314,B1717,5,State - Uttarakhand,Urban,Main Workers,Married,82995,82686,3777,A - Cultivators,,,,,,,,,,,,,,,,,
315,B1717,5,State - Uttarakhand,Urban,Main Workers,Widowed,17833,17923,669,A - Cultivators,,,,,,,,,,,,,,,,,
316,B1717,5,State - Uttarakhand,Urban,Main Workers,Separated,1084,1065,9,A - Cultivators,,,,,,,,,,,,,,,,,
317,B1717,5,State - Uttarakhand,Urban,Main Workers,Divorced,691,735,5,A - Cultivators,,,,,,,,,,,,,,,,,
318,B1717,5,State - Uttarakhand,Urban,Marginal Workers,Total,36440,36542,2254,A - Cultivators,,,,,,,,,,,,,,,,,
319,B1717,5,State - Uttarakhand,Urban,Marginal Workers,Never Married,10555,10547,432,A - Cultivators,,,,,,,,,,,,,,,,,
320,B1717,5,State - Uttarakhand,Urban,Marginal Workers,Married,22263,22426,1622,A - Cultivators,,,,,,,,,,,,,,,,,
321,B1717,5,State - Uttarakhand,Urban,Marginal Workers,Widowed,3319,3264,197,A - Cultivators,,,,,,,,,,,,,,,,,
322,B1717,5,State - Uttarakhand,Urban,Marginal Workers,Separated,208,213,2,A - Cultivators,,,,,,,,,,,,,,,,,
323,B1717,5,State - Uttarakhand,Urban,Marginal Workers,Divorced,95,92,1,A - Cultivators,,,,,,,,,,,,,,,,,
324,B1717,6,State - Haryana,Total,Total Female Workers,Total,2109872,2108610,691679,A - Cultivators,,,,,,,,,,,,,,,,,
325,B1717,6,State - Haryana,Total,Total Female Workers,Never Married,218479,217554,51638,A - Cultivators,,,,,,,,,,,,,,,,,
326,B1717,6,State - Haryana,Total,Total Female Workers,Married,1704053,1704723,588121,A - Cultivators,,,,,,,,,,,,,,,,,
327,B1717,6,State - Haryana,Total,Total Female Workers,Widowed,177836,176771,50859,A - Cultivators,,,,,,,,,,,,,,,,,
328,B1717,6,State - Haryana,Total,Total Female Workers,Separated,6410,6443,808,A - Cultivators,,,,,,,,,,,,,,,,,
329,B1717,6,State - Haryana,Total,Total Female Workers,Divorced,3094,3119,253,A - Cultivators,,,,,,,,,,,,,,,,,
330,B1717,6,State - Haryana,Total,Main Workers,Total,1154683,1154747,330528,A - Cultivators,,,,,,,,,,,,,,,,,
331,B1717,6,State - Haryana,Total,Main Workers,Never Married,107756,107510,16608,A - Cultivators,,,,,,,,,,,,,,,,,
332,B1717,6,State - Haryana,Total,Main Workers,Married,923964,924901,281674,A - Cultivators,,,,,,,,,,,,,,,,,
333,B1717,6,State - Haryana,Total,Main Workers,Widowed,116263,115585,31652,A - Cultivators,,,,,,,,,,,,,,,,,
334,B1717,6,State - Haryana,Total,Main Workers,Separated,4308,4358,442,A - Cultivators,,,,,,,,,,,,,,,,,
335,B1717,6,State - Haryana,Total,Main Workers,Divorced,2392,2393,152,A - Cultivators,,,,,,,,,,,,,,,,,
336,B1717,6,State - Haryana,Total,Marginal Workers,Total,955189,953863,361151,A - Cultivators,,,,,,,,,,,,,,,,,
337,B1717,6,State - Haryana,Total,Marginal Workers,Never Married,110723,110044,35030,A - Cultivators,,,,,,,,,,,,,,,,,
338,B1717,6,State - Haryana,Total,Marginal Workers,Married,780089,779822,306447,A - Cultivators,,,,,,,,,,,,,,,,,
339,B1717,6,State - Haryana,Total,Marginal Workers,Widowed,61573,61186,19207,A - Cultivators,,,,,,,,,,,,,,,,,
340,B1717,6,State - Haryana,Total,Marginal Workers,Separated,2102,2085,366,A - Cultivators,,,,,,,,,,,,,,,,,
341,B1717,6,State - Haryana,Total,Marginal Workers,Divorced,702,726,101,A - Cultivators,,,,,,,,,,,,,,,,,
342,B1717,6,State - Haryana,Rural,Total Female Workers,Total,1610898,1609097,677365,A - Cultivators,,,,,,,,,,,,,,,,,
343,B1717,6,State - Haryana,Rural,Total Female Workers,Never Married,135142,135002,49941,A - Cultivators,,,,,,,,,,,,,,,,,
344,B1717,6,State - Haryana,Rural,Total Female Workers,Married,1343640,1342430,577084,A - Cultivators,,,,,,,,,,,,,,,,,
345,B1717,6,State - Haryana,Rural,Total Female Workers,Widowed,127424,126988,49337,A - Cultivators,,,,,,,,,,,,,,,,,
346,B1717,6,State - Haryana,Rural,Total Female Workers,Separated,3557,3561,766,A - Cultivators,,,,,,,,,,,,,,,,,
347,B1717,6,State - Haryana,Rural,Total Female Workers,Divorced,1135,1116,237,A - Cultivators,,,,,,,,,,,,,,,,,
348,B1717,6,State - Haryana,Rural,Main Workers,Total,763217,762973,322039,A - Cultivators,,,,,,,,,,,,,,,,,
349,B1717,6,State - Haryana,Rural,Main Workers,Never Married,49603,50129,15803,A - Cultivators,,,,,,,,,,,,,,,,,
350,B1717,6,State - Haryana,Rural,Main Workers,Married,635468,635000,275182,A - Cultivators,,,,,,,,,,,,,,,,,
351,B1717,6,State - Haryana,Rural,Main Workers,Widowed,75493,75222,30493,A - Cultivators,,,,,,,,,,,,,,,,,
352,B1717,6,State - Haryana,Rural,Main Workers,Separated,1969,1959,421,A - Cultivators,,,,,,,,,,,,,,,,,
353,B1717,6,State - Haryana,Rural,Main Workers,Divorced,684,663,140,A - Cultivators,,,,,,,,,,,,,,,,,
354,B1717,6,State - Haryana,Rural,Marginal Workers,Total,847681,846124,355326,A - Cultivators,,,,,,,,,,,,,,,,,
355,B1717,6,State - Haryana,Rural,Marginal Workers,Never Married,85539,84873,34138,A - Cultivators,,,,,,,,,,,,,,,,,
356,B1717,6,State - Haryana,Rural,Marginal Workers,Married,708172,707430,301902,A - Cultivators,,,,,,,,,,,,,,,,,
357,B1717,6,State - Haryana,Rural,Marginal Workers,Widowed,51931,51766,18844,A - Cultivators,,,,,,,,,,,,,,,,,
358,B1717,6,State - Haryana,Rural,Marginal Workers,Separated,1588,1602,345,A - Cultivators,,,,,,,,,,,,,,,,,
359,B1717,6,State - Haryana,Rural,Marginal Workers,Divorced,451,453,97,A - Cultivators,,,,,,,,,,,,,,,,,
360,B1717,6,State - Haryana,Urban,Total Female Workers,Total,498974,499513,14314,A - Cultivators,,,,,,,,,,,,,,,,,
361,B1717,6,State - Haryana,Urban,Total Female Workers,Never Married,83337,82552,1697,A - Cultivators,,,,,,,,,,,,,,,,,
362,B1717,6,State - Haryana,Urban,Total Female Workers,Married,360413,362293,11037,A - Cultivators,,,,,,,,,,,,,,,,,
363,B1717,6,State - Haryana,Urban,Total Female Workers,Widowed,50412,49783,1522,A - Cultivators,,,,,,,,,,,,,,,,,
364,B1717,6,State - Haryana,Urban,Total Female Workers,Separated,2853,2882,42,A - Cultivators,,,,,,,,,,,,,,,,,
365,B1717,6,State - Haryana,Urban,Total Female Workers,Divorced,1959,2003,16,A - Cultivators,,,,,,,,,,,,,,,,,
366,B1717,6,State - Haryana,Urban,Main Workers,Total,391466,391774,8489,A - Cultivators,,,,,,,,,,,,,,,,,
367,B1717,6,State - Haryana,Urban,Main Workers,Never Married,58153,57381,805,A - Cultivators,,,,,,,,,,,,,,,,,
368,B1717,6,State - Haryana,Urban,Main Workers,Married,288496,289901,6492,A - Cultivators,,,,,,,,,,,,,,,,,
369,B1717,6,State - Haryana,Urban,Main Workers,Widowed,40770,40363,1159,A - Cultivators,,,,,,,,,,,,,,,,,
370,B1717,6,State - Haryana,Urban,Main Workers,Separated,2339,2399,21,A - Cultivators,,,,,,,,,,,,,,,,,
371,B1717,6,State - Haryana,Urban,Main Workers,Divorced,1708,1730,12,A - Cultivators,,,,,,,,,,,,,,,,,
372,B1717,6,State - Haryana,Urban,Marginal Workers,Total,107508,107739,5825,A - Cultivators,,,,,,,,,,,,,,,,,
373,B1717,6,State - Haryana,Urban,Marginal Workers,Never Married,25184,25171,892,A - Cultivators,,,,,,,,,,,,,,,,,
374,B1717,6,State - Haryana,Urban,Marginal Workers,Married,71917,72392,4545,A - Cultivators,,,,,,,,,,,,,,,,,
375,B1717,6,State - Haryana,Urban,Marginal Workers,Widowed,9642,9420,363,A - Cultivators,,,,,,,,,,,,,,,,,
376,B1717,6,State - Haryana,Urban,Marginal Workers,Separated,514,483,21,A - Cultivators,,,,,,,,,,,,,,,,,
377,B1717,6,State - Haryana,Urban,Marginal Workers,Divorced,251,273,4,A - Cultivators,,,,,,,,,,,,,,,,,
378,B1717,7,State - NCT of Delhi,Total,Total Female Workers,Total,825023,825617,5940,A - Cultivators,,,,,,,,,,,,,,,,,
379,B1717,7,State - NCT of Delhi,Total,Total Female Workers,Never Married,177157,177732,1108,A - Cultivators,,,,,,,,,,,,,,,,,
380,B1717,7,State - NCT of Delhi,Total,Total Female Workers,Married,542169,542137,4028,A - Cultivators,,,,,,,,,,,,,,,,,
381,B1717,7,State - NCT of Delhi,Total,Total Female Workers,Widowed,91594,91714,756,A - Cultivators,,,,,,,,,,,,,,,,,
382,B1717,7,State - NCT of Delhi,Total,Total Female Workers,Separated,8686,8463,34,A - Cultivators,,,,,,,,,,,,,,,,,
383,B1717,7,State - NCT of Delhi,Total,Total Female Workers,Divorced,5417,5571,14,A - Cultivators,,,,,,,,,,,,,,,,,
384,B1717,7,State - NCT of Delhi,Total,Main Workers,Total,744619,744666,3534,A - Cultivators,,,,,,,,,,,,,,,,,
385,B1717,7,State - NCT of Delhi,Total,Main Workers,Never Married,155485,155646,551,A - Cultivators,,,,,,,,,,,,,,,,,
386,B1717,7,State - NCT of Delhi,Total,Main Workers,Married,492173,492039,2372,A - Cultivators,,,,,,,,,,,,,,,,,
387,B1717,7,State - NCT of Delhi,Total,Main Workers,Widowed,83898,83945,578,A - Cultivators,,,,,,,,,,,,,,,,,
388,B1717,7,State - NCT of Delhi,Total,Main Workers,Separated,7975,7789,27,A - Cultivators,,,,,,,,,,,,,,,,,
389,B1717,7,State - NCT of Delhi,Total,Main Workers,Divorced,5088,5247,6,A - Cultivators,,,,,,,,,,,,,,,,,
390,B1717,7,State - NCT of Delhi,Total,Marginal Workers,Total,80404,80951,2406,A - Cultivators,,,,,,,,,,,,,,,,,
391,B1717,7,State - NCT of Delhi,Total,Marginal Workers,Never Married,21672,22086,557,A - Cultivators,,,,,,,,,,,,,,,,,
392,B1717,7,State - NCT of Delhi,Total,Marginal Workers,Married,49996,50098,1656,A - Cultivators,,,,,,,,,,,,,,,,,
393,B1717,7,State - NCT of Delhi,Total,Marginal Workers,Widowed,7696,7769,178,A - Cultivators,,,,,,,,,,,,,,,,,
394,B1717,7,State - NCT of Delhi,Total,Marginal Workers,Separated,711,674,7,A - Cultivators,,,,,,,,,,,,,,,,,
395,B1717,7,State - NCT of Delhi,Total,Marginal Workers,Divorced,329,324,8,A - Cultivators,,,,,,,,,,,,,,,,,
